,0
8298,"(53063, 53015, 53041, 53037, 53049)"
8299,"(53063, 53015, 53041, 53037, 53039)"
8300,"(53063, 53015, 53041, 53037, 53003)"
8301,"(53063, 53015, 53041, 53037, 53055)"
8302,"(53063, 53015, 53041, 53037, 53001)"
8303,"(53063, 53015, 53041, 53037, 53051)"
8304,"(53063, 53015, 53041, 53037, 53059)"
8305,"(53063, 53015, 53041, 53037, 53043)"
8306,"(53063, 53015, 53041, 53037, 53019)"
8307,"(53063, 53015, 53041, 53037, 53069)"
8308,"(53063, 53015, 53041, 53037, 53013)"
8309,"(53063, 53015, 53041, 53037, 53023)"
8310,"(53063, 53015, 53041, 53047, 53049)"
8311,"(53063, 53015, 53041, 53047, 53039)"
8312,"(53063, 53015, 53041, 53047, 53003)"
8313,"(53063, 53015, 53041, 53047, 53055)"
8314,"(53063, 53015, 53041, 53047, 53001)"
8315,"(53063, 53015, 53041, 53047, 53051)"
8316,"(53063, 53015, 53041, 53047, 53059)"
8317,"(53063, 53015, 53041, 53047, 53043)"
8318,"(53063, 53015, 53041, 53047, 53019)"
8319,"(53063, 53015, 53041, 53047, 53069)"
8320,"(53063, 53015, 53041, 53047, 53013)"
8321,"(53063, 53015, 53041, 53047, 53023)"
8322,"(53063, 53015, 53041, 53017, 53049)"
8323,"(53063, 53015, 53041, 53017, 53039)"
8324,"(53063, 53015, 53041, 53017, 53003)"
8325,"(53063, 53015, 53041, 53017, 53055)"
8326,"(53063, 53015, 53041, 53017, 53001)"
8327,"(53063, 53015, 53041, 53017, 53051)"
8328,"(53063, 53015, 53041, 53017, 53059)"
8329,"(53063, 53015, 53041, 53017, 53043)"
8330,"(53063, 53015, 53041, 53017, 53019)"
8331,"(53063, 53015, 53041, 53017, 53069)"
8332,"(53063, 53015, 53041, 53017, 53013)"
8333,"(53063, 53015, 53041, 53017, 53023)"
8334,"(53063, 53015, 53041, 53031, 53049)"
8335,"(53063, 53015, 53041, 53031, 53039)"
8336,"(53063, 53015, 53041, 53031, 53003)"
8337,"(53063, 53015, 53041, 53031, 53055)"
8338,"(53063, 53015, 53041, 53031, 53001)"
8339,"(53063, 53015, 53041, 53031, 53051)"
8340,"(53063, 53015, 53041, 53031, 53059)"
8341,"(53063, 53015, 53041, 53031, 53043)"
8342,"(53063, 53015, 53041, 53031, 53019)"
8343,"(53063, 53015, 53041, 53031, 53069)"
8344,"(53063, 53015, 53041, 53031, 53013)"
8345,"(53063, 53015, 53041, 53031, 53023)"
8346,"(53063, 53015, 53041, 53049, 53039)"
8347,"(53063, 53015, 53041, 53049, 53003)"
8348,"(53063, 53015, 53041, 53049, 53055)"
8349,"(53063, 53015, 53041, 53049, 53001)"
8350,"(53063, 53015, 53041, 53049, 53051)"
8351,"(53063, 53015, 53041, 53049, 53059)"
8352,"(53063, 53015, 53041, 53049, 53043)"
8353,"(53063, 53015, 53041, 53049, 53019)"
8354,"(53063, 53015, 53041, 53049, 53069)"
8355,"(53063, 53015, 53041, 53049, 53013)"
8356,"(53063, 53015, 53041, 53049, 53023)"
8357,"(53063, 53015, 53041, 53039, 53003)"
8358,"(53063, 53015, 53041, 53039, 53055)"
8359,"(53063, 53015, 53041, 53039, 53001)"
8360,"(53063, 53015, 53041, 53039, 53051)"
8361,"(53063, 53015, 53041, 53039, 53059)"
8362,"(53063, 53015, 53041, 53039, 53043)"
8363,"(53063, 53015, 53041, 53039, 53019)"
8364,"(53063, 53015, 53041, 53039, 53069)"
8365,"(53063, 53015, 53041, 53039, 53013)"
8366,"(53063, 53015, 53041, 53039, 53023)"
8367,"(53063, 53015, 53041, 53003, 53055)"
8368,"(53063, 53015, 53041, 53003, 53001)"
8369,"(53063, 53015, 53041, 53003, 53051)"
8370,"(53063, 53015, 53041, 53003, 53059)"
8371,"(53063, 53015, 53041, 53003, 53043)"
8372,"(53063, 53015, 53041, 53003, 53019)"
8373,"(53063, 53015, 53041, 53003, 53069)"
8374,"(53063, 53015, 53041, 53003, 53013)"
8375,"(53063, 53015, 53041, 53003, 53023)"
8376,"(53063, 53015, 53041, 53055, 53001)"
8377,"(53063, 53015, 53041, 53055, 53051)"
8378,"(53063, 53015, 53041, 53055, 53059)"
8379,"(53063, 53015, 53041, 53055, 53043)"
8380,"(53063, 53015, 53041, 53055, 53019)"
8381,"(53063, 53015, 53041, 53055, 53069)"
8382,"(53063, 53015, 53041, 53055, 53013)"
8383,"(53063, 53015, 53041, 53055, 53023)"
8384,"(53063, 53015, 53041, 53001, 53051)"
8385,"(53063, 53015, 53041, 53001, 53059)"
8386,"(53063, 53015, 53041, 53001, 53043)"
8387,"(53063, 53015, 53041, 53001, 53019)"
8388,"(53063, 53015, 53041, 53001, 53069)"
8389,"(53063, 53015, 53041, 53001, 53013)"
8390,"(53063, 53015, 53041, 53001, 53023)"
8391,"(53063, 53015, 53041, 53051, 53059)"
8392,"(53063, 53015, 53041, 53051, 53043)"
8393,"(53063, 53015, 53041, 53051, 53019)"
8394,"(53063, 53015, 53041, 53051, 53069)"
8395,"(53063, 53015, 53041, 53051, 53013)"
8396,"(53063, 53015, 53041, 53051, 53023)"
8397,"(53063, 53015, 53041, 53059, 53043)"
8398,"(53063, 53015, 53041, 53059, 53019)"
8399,"(53063, 53015, 53041, 53059, 53069)"
8400,"(53063, 53015, 53041, 53059, 53013)"
8401,"(53063, 53015, 53041, 53059, 53023)"
8402,"(53063, 53015, 53041, 53043, 53019)"
8403,"(53063, 53015, 53041, 53043, 53069)"
8404,"(53063, 53015, 53041, 53043, 53013)"
8405,"(53063, 53015, 53041, 53043, 53023)"
8406,"(53063, 53015, 53041, 53019, 53069)"
8407,"(53063, 53015, 53041, 53019, 53013)"
8408,"(53063, 53015, 53041, 53019, 53023)"
8409,"(53063, 53015, 53041, 53069, 53013)"
8410,"(53063, 53015, 53041, 53069, 53023)"
8411,"(53063, 53015, 53041, 53013, 53023)"
8412,"(53063, 53015, 53007, 53045, 53019)"
8413,"(53063, 53015, 53007, 53045, 53069)"
8414,"(53063, 53015, 53007, 53045, 53013)"
8415,"(53063, 53015, 53007, 53045, 53023)"
8416,"(53063, 53015, 53007, 53071, 53051)"
8417,"(53063, 53015, 53007, 53071, 53059)"
8418,"(53063, 53015, 53007, 53071, 53043)"
8419,"(53063, 53015, 53007, 53071, 53019)"
8420,"(53063, 53015, 53007, 53071, 53069)"
8421,"(53063, 53015, 53007, 53071, 53013)"
8422,"(53063, 53015, 53007, 53071, 53023)"
8423,"(53063, 53015, 53007, 53075, 53049)"
8424,"(53063, 53015, 53007, 53075, 53039)"
8425,"(53063, 53015, 53007, 53075, 53003)"
8426,"(53063, 53015, 53007, 53075, 53055)"
8427,"(53063, 53015, 53007, 53075, 53001)"
8428,"(53063, 53015, 53007, 53075, 53051)"
8429,"(53063, 53015, 53007, 53075, 53059)"
8430,"(53063, 53015, 53007, 53075, 53043)"
8431,"(53063, 53015, 53007, 53075, 53019)"
8432,"(53063, 53015, 53007, 53075, 53069)"
8433,"(53063, 53015, 53007, 53075, 53013)"
8434,"(53063, 53015, 53007, 53075, 53023)"
8435,"(53063, 53015, 53007, 53065, 53049)"
8436,"(53063, 53015, 53007, 53065, 53039)"
8437,"(53063, 53015, 53007, 53065, 53003)"
8438,"(53063, 53015, 53007, 53065, 53055)"
8439,"(53063, 53015, 53007, 53065, 53001)"
8440,"(53063, 53015, 53007, 53065, 53051)"
8441,"(53063, 53015, 53007, 53065, 53059)"
8442,"(53063, 53015, 53007, 53065, 53043)"
8443,"(53063, 53015, 53007, 53065, 53019)"
8444,"(53063, 53015, 53007, 53065, 53069)"
8445,"(53063, 53015, 53007, 53065, 53013)"
8446,"(53063, 53015, 53007, 53065, 53023)"
8447,"(53063, 53015, 53007, 53037, 53049)"
8448,"(53063, 53015, 53007, 53037, 53039)"
8449,"(53063, 53015, 53007, 53037, 53003)"
8450,"(53063, 53015, 53007, 53037, 53055)"
8451,"(53063, 53015, 53007, 53037, 53001)"
8452,"(53063, 53015, 53007, 53037, 53051)"
8453,"(53063, 53015, 53007, 53037, 53059)"
8454,"(53063, 53015, 53007, 53037, 53043)"
8455,"(53063, 53015, 53007, 53037, 53019)"
8456,"(53063, 53015, 53007, 53037, 53069)"
8457,"(53063, 53015, 53007, 53037, 53013)"
8458,"(53063, 53015, 53007, 53037, 53023)"
8459,"(53063, 53015, 53007, 53047, 53049)"
8460,"(53063, 53015, 53007, 53047, 53039)"
8461,"(53063, 53015, 53007, 53047, 53003)"
8462,"(53063, 53015, 53007, 53047, 53055)"
8463,"(53063, 53015, 53007, 53047, 53001)"
8464,"(53063, 53015, 53007, 53047, 53051)"
8465,"(53063, 53015, 53007, 53047, 53059)"
8466,"(53063, 53015, 53007, 53047, 53043)"
8467,"(53063, 53015, 53007, 53047, 53019)"
8468,"(53063, 53015, 53007, 53047, 53069)"
8469,"(53063, 53015, 53007, 53047, 53013)"
8470,"(53063, 53015, 53007, 53047, 53023)"
8471,"(53063, 53015, 53007, 53017, 53049)"
8472,"(53063, 53015, 53007, 53017, 53039)"
8473,"(53063, 53015, 53007, 53017, 53003)"
8474,"(53063, 53015, 53007, 53017, 53055)"
8475,"(53063, 53015, 53007, 53017, 53001)"
8476,"(53063, 53015, 53007, 53017, 53051)"
8477,"(53063, 53015, 53007, 53017, 53059)"
8478,"(53063, 53015, 53007, 53017, 53043)"
8479,"(53063, 53015, 53007, 53017, 53019)"
8480,"(53063, 53015, 53007, 53017, 53069)"
8481,"(53063, 53015, 53007, 53017, 53013)"
8482,"(53063, 53015, 53007, 53017, 53023)"
8483,"(53063, 53015, 53007, 53031, 53049)"
8484,"(53063, 53015, 53007, 53031, 53039)"
8485,"(53063, 53015, 53007, 53031, 53003)"
8486,"(53063, 53015, 53007, 53031, 53055)"
8487,"(53063, 53015, 53007, 53031, 53001)"
8488,"(53063, 53015, 53007, 53031, 53051)"
8489,"(53063, 53015, 53007, 53031, 53059)"
8490,"(53063, 53015, 53007, 53031, 53043)"
8491,"(53063, 53015, 53007, 53031, 53019)"
8492,"(53063, 53015, 53007, 53031, 53069)"
8493,"(53063, 53015, 53007, 53031, 53013)"
8494,"(53063, 53015, 53007, 53031, 53023)"
8495,"(53063, 53015, 53007, 53049, 53039)"
8496,"(53063, 53015, 53007, 53049, 53003)"
8497,"(53063, 53015, 53007, 53049, 53055)"
8498,"(53063, 53015, 53007, 53049, 53001)"
8499,"(53063, 53015, 53007, 53049, 53051)"
8500,"(53063, 53015, 53007, 53049, 53059)"
8501,"(53063, 53015, 53007, 53049, 53043)"
8502,"(53063, 53015, 53007, 53049, 53019)"
8503,"(53063, 53015, 53007, 53049, 53069)"
8504,"(53063, 53015, 53007, 53049, 53013)"
8505,"(53063, 53015, 53007, 53049, 53023)"
8506,"(53063, 53015, 53007, 53039, 53003)"
8507,"(53063, 53015, 53007, 53039, 53055)"
8508,"(53063, 53015, 53007, 53039, 53001)"
8509,"(53063, 53015, 53007, 53039, 53051)"
8510,"(53063, 53015, 53007, 53039, 53059)"
8511,"(53063, 53015, 53007, 53039, 53043)"
8512,"(53063, 53015, 53007, 53039, 53019)"
8513,"(53063, 53015, 53007, 53039, 53069)"
8514,"(53063, 53015, 53007, 53039, 53013)"
8515,"(53063, 53015, 53007, 53039, 53023)"
8516,"(53063, 53015, 53007, 53003, 53055)"
8517,"(53063, 53015, 53007, 53003, 53001)"
8518,"(53063, 53015, 53007, 53003, 53051)"
8519,"(53063, 53015, 53007, 53003, 53059)"
8520,"(53063, 53015, 53007, 53003, 53043)"
8521,"(53063, 53015, 53007, 53003, 53019)"
8522,"(53063, 53015, 53007, 53003, 53069)"
8523,"(53063, 53015, 53007, 53003, 53013)"
8524,"(53063, 53015, 53007, 53003, 53023)"
8525,"(53063, 53015, 53007, 53055, 53001)"
8526,"(53063, 53015, 53007, 53055, 53051)"
8527,"(53063, 53015, 53007, 53055, 53059)"
8528,"(53063, 53015, 53007, 53055, 53043)"
8529,"(53063, 53015, 53007, 53055, 53019)"
8530,"(53063, 53015, 53007, 53055, 53069)"
8531,"(53063, 53015, 53007, 53055, 53013)"
8532,"(53063, 53015, 53007, 53055, 53023)"
8533,"(53063, 53015, 53007, 53001, 53051)"
8534,"(53063, 53015, 53007, 53001, 53059)"
8535,"(53063, 53015, 53007, 53001, 53043)"
8536,"(53063, 53015, 53007, 53001, 53019)"
8537,"(53063, 53015, 53007, 53001, 53069)"
8538,"(53063, 53015, 53007, 53001, 53013)"
8539,"(53063, 53015, 53007, 53001, 53023)"
8540,"(53063, 53015, 53007, 53051, 53059)"
8541,"(53063, 53015, 53007, 53051, 53043)"
8542,"(53063, 53015, 53007, 53051, 53019)"
8543,"(53063, 53015, 53007, 53051, 53069)"
8544,"(53063, 53015, 53007, 53051, 53013)"
8545,"(53063, 53015, 53007, 53051, 53023)"
8546,"(53063, 53015, 53007, 53059, 53043)"
8547,"(53063, 53015, 53007, 53059, 53019)"
8548,"(53063, 53015, 53007, 53059, 53069)"
8549,"(53063, 53015, 53007, 53059, 53013)"
8550,"(53063, 53015, 53007, 53059, 53023)"
8551,"(53063, 53015, 53007, 53043, 53019)"
8552,"(53063, 53015, 53007, 53043, 53069)"
8553,"(53063, 53015, 53007, 53043, 53013)"
8554,"(53063, 53015, 53007, 53043, 53023)"
8555,"(53063, 53015, 53007, 53019, 53069)"
8556,"(53063, 53015, 53007, 53019, 53013)"
8557,"(53063, 53015, 53007, 53019, 53023)"
8558,"(53063, 53015, 53007, 53069, 53013)"
8559,"(53063, 53015, 53007, 53069, 53023)"
8560,"(53063, 53015, 53007, 53013, 53023)"
8561,"(53063, 53015, 53027, 53045, 53043)"
8562,"(53063, 53015, 53027, 53045, 53019)"
8563,"(53063, 53015, 53027, 53045, 53069)"
8564,"(53063, 53015, 53027, 53045, 53013)"
8565,"(53063, 53015, 53027, 53045, 53023)"
8566,"(53063, 53015, 53027, 53071, 53051)"
8567,"(53063, 53015, 53027, 53071, 53059)"
8568,"(53063, 53015, 53027, 53071, 53043)"
8569,"(53063, 53015, 53027, 53071, 53019)"
8570,"(53063, 53015, 53027, 53071, 53069)"
8571,"(53063, 53015, 53027, 53071, 53013)"
8572,"(53063, 53015, 53027, 53071, 53023)"
8573,"(53063, 53015, 53027, 53075, 53049)"
8574,"(53063, 53015, 53027, 53075, 53039)"
8575,"(53063, 53015, 53027, 53075, 53003)"
8576,"(53063, 53015, 53027, 53075, 53055)"
8577,"(53063, 53015, 53027, 53075, 53001)"
8578,"(53063, 53015, 53027, 53075, 53051)"
8579,"(53063, 53015, 53027, 53075, 53059)"
8580,"(53063, 53015, 53027, 53075, 53043)"
8581,"(53063, 53015, 53027, 53075, 53019)"
8582,"(53063, 53015, 53027, 53075, 53069)"
8583,"(53063, 53015, 53027, 53075, 53013)"
8584,"(53063, 53015, 53027, 53075, 53023)"
8585,"(53063, 53015, 53027, 53065, 53049)"
8586,"(53063, 53015, 53027, 53065, 53039)"
8587,"(53063, 53015, 53027, 53065, 53003)"
8588,"(53063, 53015, 53027, 53065, 53055)"
8589,"(53063, 53015, 53027, 53065, 53001)"
8590,"(53063, 53015, 53027, 53065, 53051)"
8591,"(53063, 53015, 53027, 53065, 53059)"
8592,"(53063, 53015, 53027, 53065, 53043)"
8593,"(53063, 53015, 53027, 53065, 53019)"
8594,"(53063, 53015, 53027, 53065, 53069)"
8595,"(53063, 53015, 53027, 53065, 53013)"
8596,"(53063, 53015, 53027, 53065, 53023)"
8597,"(53063, 53015, 53027, 53037, 53049)"
8598,"(53063, 53015, 53027, 53037, 53039)"
8599,"(53063, 53015, 53027, 53037, 53003)"
8600,"(53063, 53015, 53027, 53037, 53055)"
8601,"(53063, 53015, 53027, 53037, 53001)"
8602,"(53063, 53015, 53027, 53037, 53051)"
8603,"(53063, 53015, 53027, 53037, 53059)"
8604,"(53063, 53015, 53027, 53037, 53043)"
8605,"(53063, 53015, 53027, 53037, 53019)"
8606,"(53063, 53015, 53027, 53037, 53069)"
8607,"(53063, 53015, 53027, 53037, 53013)"
8608,"(53063, 53015, 53027, 53037, 53023)"
8609,"(53063, 53015, 53027, 53047, 53031)"
8610,"(53063, 53015, 53027, 53047, 53049)"
8611,"(53063, 53015, 53027, 53047, 53039)"
8612,"(53063, 53015, 53027, 53047, 53003)"
8613,"(53063, 53015, 53027, 53047, 53055)"
8614,"(53063, 53015, 53027, 53047, 53001)"
8615,"(53063, 53015, 53027, 53047, 53051)"
8616,"(53063, 53015, 53027, 53047, 53059)"
8617,"(53063, 53015, 53027, 53047, 53043)"
8618,"(53063, 53015, 53027, 53047, 53019)"
8619,"(53063, 53015, 53027, 53047, 53069)"
8620,"(53063, 53015, 53027, 53047, 53013)"
8621,"(53063, 53015, 53027, 53047, 53023)"
8622,"(53063, 53015, 53027, 53017, 53031)"
8623,"(53063, 53015, 53027, 53017, 53049)"
8624,"(53063, 53015, 53027, 53017, 53039)"
8625,"(53063, 53015, 53027, 53017, 53003)"
8626,"(53063, 53015, 53027, 53017, 53055)"
8627,"(53063, 53015, 53027, 53017, 53001)"
8628,"(53063, 53015, 53027, 53017, 53051)"
8629,"(53063, 53015, 53027, 53017, 53059)"
8630,"(53063, 53015, 53027, 53017, 53043)"
8631,"(53063, 53015, 53027, 53017, 53019)"
8632,"(53063, 53015, 53027, 53017, 53069)"
8633,"(53063, 53015, 53027, 53017, 53013)"
8634,"(53063, 53015, 53027, 53017, 53023)"
8635,"(53063, 53015, 53027, 53031, 53049)"
8636,"(53063, 53015, 53027, 53031, 53039)"
8637,"(53063, 53015, 53027, 53031, 53003)"
8638,"(53063, 53015, 53027, 53031, 53055)"
8639,"(53063, 53015, 53027, 53031, 53001)"
8640,"(53063, 53015, 53027, 53031, 53051)"
8641,"(53063, 53015, 53027, 53031, 53059)"
8642,"(53063, 53015, 53027, 53031, 53043)"
8643,"(53063, 53015, 53027, 53031, 53019)"
8644,"(53063, 53015, 53027, 53031, 53069)"
8645,"(53063, 53015, 53027, 53031, 53013)"
8646,"(53063, 53015, 53027, 53031, 53023)"
8647,"(53063, 53015, 53027, 53049, 53039)"
8648,"(53063, 53015, 53027, 53049, 53003)"
8649,"(53063, 53015, 53027, 53049, 53055)"
8650,"(53063, 53015, 53027, 53049, 53001)"
8651,"(53063, 53015, 53027, 53049, 53051)"
8652,"(53063, 53015, 53027, 53049, 53059)"
8653,"(53063, 53015, 53027, 53049, 53043)"
8654,"(53063, 53015, 53027, 53049, 53019)"
8655,"(53063, 53015, 53027, 53049, 53069)"
8656,"(53063, 53015, 53027, 53049, 53013)"
8657,"(53063, 53015, 53027, 53049, 53023)"
8658,"(53063, 53015, 53027, 53039, 53003)"
8659,"(53063, 53015, 53027, 53039, 53055)"
8660,"(53063, 53015, 53027, 53039, 53001)"
8661,"(53063, 53015, 53027, 53039, 53051)"
8662,"(53063, 53015, 53027, 53039, 53059)"
8663,"(53063, 53015, 53027, 53039, 53043)"
8664,"(53063, 53015, 53027, 53039, 53019)"
8665,"(53063, 53015, 53027, 53039, 53069)"
8666,"(53063, 53015, 53027, 53039, 53013)"
8667,"(53063, 53015, 53027, 53039, 53023)"
8668,"(53063, 53015, 53027, 53003, 53055)"
8669,"(53063, 53015, 53027, 53003, 53001)"
8670,"(53063, 53015, 53027, 53003, 53051)"
8671,"(53063, 53015, 53027, 53003, 53059)"
8672,"(53063, 53015, 53027, 53003, 53043)"
8673,"(53063, 53015, 53027, 53003, 53019)"
8674,"(53063, 53015, 53027, 53003, 53069)"
8675,"(53063, 53015, 53027, 53003, 53013)"
8676,"(53063, 53015, 53027, 53003, 53023)"
8677,"(53063, 53015, 53027, 53055, 53001)"
8678,"(53063, 53015, 53027, 53055, 53051)"
8679,"(53063, 53015, 53027, 53055, 53059)"
8680,"(53063, 53015, 53027, 53055, 53043)"
8681,"(53063, 53015, 53027, 53055, 53019)"
8682,"(53063, 53015, 53027, 53055, 53069)"
8683,"(53063, 53015, 53027, 53055, 53013)"
8684,"(53063, 53015, 53027, 53055, 53023)"
8685,"(53063, 53015, 53027, 53001, 53051)"
8686,"(53063, 53015, 53027, 53001, 53059)"
8687,"(53063, 53015, 53027, 53001, 53043)"
8688,"(53063, 53015, 53027, 53001, 53019)"
8689,"(53063, 53015, 53027, 53001, 53069)"
8690,"(53063, 53015, 53027, 53001, 53013)"
8691,"(53063, 53015, 53027, 53001, 53023)"
8692,"(53063, 53015, 53027, 53051, 53059)"
8693,"(53063, 53015, 53027, 53051, 53043)"
8694,"(53063, 53015, 53027, 53051, 53019)"
8695,"(53063, 53015, 53027, 53051, 53069)"
8696,"(53063, 53015, 53027, 53051, 53013)"
8697,"(53063, 53015, 53027, 53051, 53023)"
8698,"(53063, 53015, 53027, 53059, 53043)"
8699,"(53063, 53015, 53027, 53059, 53019)"
8700,"(53063, 53015, 53027, 53059, 53069)"
8701,"(53063, 53015, 53027, 53059, 53013)"
8702,"(53063, 53015, 53027, 53059, 53023)"
8703,"(53063, 53015, 53027, 53043, 53019)"
8704,"(53063, 53015, 53027, 53043, 53069)"
8705,"(53063, 53015, 53027, 53043, 53013)"
8706,"(53063, 53015, 53027, 53043, 53023)"
8707,"(53063, 53015, 53027, 53019, 53069)"
8708,"(53063, 53015, 53027, 53019, 53013)"
8709,"(53063, 53015, 53027, 53019, 53023)"
8710,"(53063, 53015, 53027, 53069, 53013)"
8711,"(53063, 53015, 53027, 53069, 53023)"
8712,"(53063, 53015, 53027, 53013, 53023)"
8713,"(53063, 53015, 53045, 53071, 53049)"
8714,"(53063, 53015, 53045, 53071, 53039)"
8715,"(53063, 53015, 53045, 53071, 53003)"
8716,"(53063, 53015, 53045, 53071, 53055)"
8717,"(53063, 53015, 53045, 53071, 53001)"
8718,"(53063, 53015, 53045, 53071, 53051)"
8719,"(53063, 53015, 53045, 53071, 53059)"
8720,"(53063, 53015, 53045, 53071, 53043)"
8721,"(53063, 53015, 53045, 53071, 53019)"
8722,"(53063, 53015, 53045, 53071, 53069)"
8723,"(53063, 53015, 53045, 53071, 53013)"
8724,"(53063, 53015, 53045, 53071, 53023)"
8725,"(53063, 53015, 53045, 53075, 53049)"
8726,"(53063, 53015, 53045, 53075, 53039)"
8727,"(53063, 53015, 53045, 53075, 53003)"
8728,"(53063, 53015, 53045, 53075, 53055)"
8729,"(53063, 53015, 53045, 53075, 53001)"
8730,"(53063, 53015, 53045, 53075, 53051)"
8731,"(53063, 53015, 53045, 53075, 53059)"
8732,"(53063, 53015, 53045, 53075, 53043)"
8733,"(53063, 53015, 53045, 53075, 53019)"
8734,"(53063, 53015, 53045, 53075, 53069)"
8735,"(53063, 53015, 53045, 53075, 53013)"
8736,"(53063, 53015, 53045, 53075, 53023)"
8737,"(53063, 53015, 53045, 53065, 53017)"
8738,"(53063, 53015, 53045, 53065, 53031)"
8739,"(53063, 53015, 53045, 53065, 53049)"
8740,"(53063, 53015, 53045, 53065, 53039)"
8741,"(53063, 53015, 53045, 53065, 53003)"
8742,"(53063, 53015, 53045, 53065, 53055)"
8743,"(53063, 53015, 53045, 53065, 53001)"
8744,"(53063, 53015, 53045, 53065, 53051)"
8745,"(53063, 53015, 53045, 53065, 53059)"
8746,"(53063, 53015, 53045, 53065, 53043)"
8747,"(53063, 53015, 53045, 53065, 53019)"
8748,"(53063, 53015, 53045, 53065, 53069)"
8749,"(53063, 53015, 53045, 53065, 53013)"
8750,"(53063, 53015, 53045, 53065, 53023)"
8751,"(53063, 53015, 53045, 53037, 53047)"
8752,"(53063, 53015, 53045, 53037, 53017)"
8753,"(53063, 53015, 53045, 53037, 53031)"
8754,"(53063, 53015, 53045, 53037, 53049)"
8755,"(53063, 53015, 53045, 53037, 53039)"
8756,"(53063, 53015, 53045, 53037, 53003)"
8757,"(53063, 53015, 53045, 53037, 53055)"
8758,"(53063, 53015, 53045, 53037, 53001)"
8759,"(53063, 53015, 53045, 53037, 53051)"
8760,"(53063, 53015, 53045, 53037, 53059)"
8761,"(53063, 53015, 53045, 53037, 53043)"
8762,"(53063, 53015, 53045, 53037, 53019)"
8763,"(53063, 53015, 53045, 53037, 53069)"
8764,"(53063, 53015, 53045, 53037, 53013)"
8765,"(53063, 53015, 53045, 53037, 53023)"
8766,"(53063, 53015, 53045, 53047, 53017)"
8767,"(53063, 53015, 53045, 53047, 53031)"
8768,"(53063, 53015, 53045, 53047, 53049)"
8769,"(53063, 53015, 53045, 53047, 53039)"
8770,"(53063, 53015, 53045, 53047, 53003)"
8771,"(53063, 53015, 53045, 53047, 53055)"
8772,"(53063, 53015, 53045, 53047, 53001)"
8773,"(53063, 53015, 53045, 53047, 53051)"
8774,"(53063, 53015, 53045, 53047, 53059)"
8775,"(53063, 53015, 53045, 53047, 53043)"
8776,"(53063, 53015, 53045, 53047, 53019)"
8777,"(53063, 53015, 53045, 53047, 53069)"
8778,"(53063, 53015, 53045, 53047, 53013)"
8779,"(53063, 53015, 53045, 53047, 53023)"
8780,"(53063, 53015, 53045, 53017, 53031)"
8781,"(53063, 53015, 53045, 53017, 53049)"
8782,"(53063, 53015, 53045, 53017, 53039)"
8783,"(53063, 53015, 53045, 53017, 53003)"
8784,"(53063, 53015, 53045, 53017, 53055)"
8785,"(53063, 53015, 53045, 53017, 53001)"
8786,"(53063, 53015, 53045, 53017, 53051)"
8787,"(53063, 53015, 53045, 53017, 53059)"
8788,"(53063, 53015, 53045, 53017, 53043)"
8789,"(53063, 53015, 53045, 53017, 53019)"
8790,"(53063, 53015, 53045, 53017, 53069)"
8791,"(53063, 53015, 53045, 53017, 53013)"
8792,"(53063, 53015, 53045, 53017, 53023)"
8793,"(53063, 53015, 53045, 53031, 53049)"
8794,"(53063, 53015, 53045, 53031, 53039)"
8795,"(53063, 53015, 53045, 53031, 53003)"
8796,"(53063, 53015, 53045, 53031, 53055)"
8797,"(53063, 53015, 53045, 53031, 53001)"
8798,"(53063, 53015, 53045, 53031, 53051)"
8799,"(53063, 53015, 53045, 53031, 53059)"
8800,"(53063, 53015, 53045, 53031, 53043)"
8801,"(53063, 53015, 53045, 53031, 53019)"
8802,"(53063, 53015, 53045, 53031, 53069)"
8803,"(53063, 53015, 53045, 53031, 53013)"
8804,"(53063, 53015, 53045, 53031, 53023)"
8805,"(53063, 53015, 53045, 53049, 53039)"
8806,"(53063, 53015, 53045, 53049, 53003)"
